date,hour,minute,KRSP,UTSP,MPSG,USCG,UTFG
6,8,0,0,0,0,0,8
6,8,5,0,0,0,0,8
6,8,10,0,0,0,0,8
6,8,15,0,0,0,0,8
6,8,20,0,0,0,0,9
6,8,25,0,0,0,0,11
6,8,30,0,0,0,0,13
6,8,35,0,0,0,0,16
6,8,40,0,0,0,0,16
6,8,45,0,0,0,0,16
6,8,50,0,0,0,0,15
6,8,55,0,0,0,0,17
6,9,0,1,0,0,0,16
6,9,5,3,0,0,0,17
6,9,10,5,0,0,1,18
6,9,15,11,0,0,1,19
6,9,20,22,0,0,1,20
6,9,25,28,0,0,1,22
6,9,30,30,0,0,2,20
6,9,35,30,0,0,3,24
6,9,40,30,0,0,3,24
6,9,45,31,0,0,3,26
6,9,50,32,0,0,3,25
6,9,55,32,0,0,4,27
6,10,0,31,0,0,4,27
6,10,5,32,0,0,4,28
6,10,10,33,0,0,4,30
6,10,15,33,0,0,5,32
6,10,20,35,0,0,5,35
6,10,25,37,0,0,6,38
6,10,30,37,0,0,6,37
6,10,35,36,0,0,7,38
6,10,40,35,0,0,7,39
6,10,45,34,0,0,8,38
6,10,50,34,0,0,9,39
6,10,55,37,0,0,11,41
6,11,0,37,0,0,10,37
6,11,5,37,0,0,9,39
6,11,10,37,0,0,8,38
6,11,15,36,0,0,9,40
6,11,20,37,0,0,7,39
6,11,25,37,0,0,7,39
6,11,30,36,0,0,6,38
6,11,35,36,0,0,6,36
6,11,40,36,0,0,3,37
6,11,45,34,0,0,3,36
6,11,50,30,0,0,3,34
6,11,55,32,0,0,3,31
6,12,0,31,0,0,3,31
6,12,5,30,0,0,2,34
6,12,10,30,0,0,2,35
6,12,15,32,0,0,2,34
6,12,20,32,0,0,2,36
6,12,25,32,0,0,3,35
6,12,30,32,0,0,3,36
6,12,35,30,0,0,3,37
6,12,40,30,0,0,5,38
6,12,45,29,0,0,5,34
6,12,50,27,0,0,4,36
6,12,55,27,0,0,4,35
6,13,0,27,0,0,4,35
6,13,5,27,0,0,4,33
6,13,10,27,0,0,4,31
6,13,15,26,0,0,4,30
6,13,20,25,0,0,4,27
6,13,25,23,0,0,3,29
6,13,30,23,0,0,2,28
6,13,35,15,0,0,2,29
6,13,40,5,0,0,2,29
6,13,45,6,0,0,2,32
6,13,50,6,0,0,2,30
6,13,55,3,0,0,2,31
6,14,0,3,0,0,4,34
6,14,5,3,0,0,4,39
6,14,10,3,0,0,4,42
6,14,15,3,0,0,4,44
6,14,20,4,0,0,3,45
6,14,25,5,0,0,3,47
6,14,30,7,0,0,3,46
6,14,35,9,0,0,3,50
6,14,40,10,0,0,3,48
6,14,45,10,0,0,3,45
6,14,50,10,0,0,4,42
6,14,55,13,0,0,4,41
6,15,0,15,0,0,4,43
6,15,5,19,0,0,4,44
6,15,10,20,0,0,4,44
6,15,15,23,0,0,6,43
6,15,20,24,0,0,6,42
6,15,25,25,0,0,6,44
6,15,30,25,0,0,6,44
6,15,35,23,0,0,5,46
6,15,40,22,0,0,6,46
6,15,45,23,0,0,8,48
6,15,50,24,0,0,8,46
6,15,55,27,0,0,8,50
6,16,0,26,0,0,10,52
6,16,5,29,0,0,10,53
6,16,10,32,0,0,10,53
6,16,15,31,0,0,11,52
6,16,20,31,0,0,10,55
6,16,25,39,0,0,10,55
6,16,30,44,0,0,10,52
6,16,35,47,0,0,12,54
6,16,40,48,0,0,11,55
6,16,45,48,0,0,9,53
6,16,50,51,0,0,9,57
6,16,55,55,0,0,13,54
6,17,0,54,0,0,13,56
6,17,5,55,0,0,13,56
6,17,10,55,0,0,13,61
6,17,15,53,0,0,14,63
6,17,20,58,0,0,12,64
6,17,25,57,0,0,12,63
6,17,30,58,0,0,14,65
6,17,35,60,0,0,15,63
6,17,40,64,0,0,14,66
6,17,45,61,0,0,12,67
6,17,50,53,0,0,12,70
6,17,55,49,0,0,11,72
6,18,0,42,0,0,12,73
6,18,5,43,0,0,11,74
6,18,10,44,0,0,12,73
6,18,15,41,0,0,13,73
6,18,20,37,0,0,10,69
6,18,25,32,0,0,9,71
6,18,30,29,0,0,9,68
6,18,35,25,0,0,10,68
6,18,40,21,0,0,10,64
6,18,45,12,0,0,10,60
6,18,50,10,0,0,9,63
6,18,55,8,0,0,5,57
6,19,0,3,0,0,2,55
6,19,5,3,0,0,2,52
6,19,10,3,0,0,2,54
6,19,15,3,0,0,2,55
6,19,20,3,0,0,2,56
6,19,25,3,0,0,2,56
6,19,30,3,0,0,2,50
6,19,35,3,0,0,2,50
6,19,40,3,0,0,2,52
6,19,45,3,0,0,2,51
6,19,50,3,0,0,2,51
6,19,55,3,0,0,2,51
6,20,0,3,0,0,2,50
6,20,5,3,0,0,2,53
6,20,10,3,0,0,2,55
6,20,15,3,0,0,2,54
6,20,20,3,0,0,2,55
6,20,25,3,0,0,2,55
6,20,30,3,0,0,2,56
6,20,35,3,0,0,2,58
6,20,40,3,0,0,2,61
6,20,45,3,0,0,2,66
6,20,50,3,0,0,2,69
6,20,55,3,0,0,2,72
6,21,0,3,0,0,2,75
6,21,5,3,0,0,2,76
6,21,10,3,0,0,2,76
6,21,15,3,0,0,2,77
6,21,20,3,0,0,2,75
6,21,25,3,0,0,2,74
6,21,30,3,0,0,2,69
6,21,35,3,0,0,2,69
6,21,40,3,0,0,2,68
6,21,45,3,0,0,2,66
6,21,50,3,0,0,2,60
6,21,55,3,0,0,2,51
6,22,0,3,0,0,2,44
7,7,0,0,0,0,0,3
7,7,5,0,0,0,0,8
7,7,10,0,0,0,0,15
7,7,15,0,0,0,0,19
7,7,20,0,0,0,0,22
7,7,25,0,0,0,0,23
7,7,30,0,0,0,0,29
7,7,35,5,0,0,0,31
7,7,40,5,0,0,0,33
7,7,45,6,0,0,0,36
7,7,50,7,0,0,0,39
7,7,55,7,0,0,0,38
7,8,0,7,0,0,0,42
7,8,5,7,0,0,0,40
7,8,10,8,0,0,0,37
7,8,15,8,0,0,0,37
7,8,20,7,0,0,0,36
7,8,25,6,0,0,0,36
7,8,30,5,0,0,0,31
7,8,35,5,0,0,0,29
7,8,40,5,0,0,0,25
7,8,45,7,0,0,0,23
7,8,50,7,0,0,0,26
7,8,55,7,0,0,0,23
7,9,0,7,0,0,3,23
7,9,5,6,0,0,3,24
7,9,10,6,0,0,3,24
7,9,15,4,0,0,3,26
7,9,20,4,0,0,4,23
